5,0.0,0.0
11,0.0,0.0
17,0.0,0.1
24,0.0,0.1
30,0.0,0.1
36,0.0,0.1
41,0.0,0.2
47,0.0,0.2
52,0.0,0.2
57,0.0,0.3
62,0.0,0.3
68,0.0,0.3
73,0.0,0.3
78,0.0,0.3
83,0.0,0.3
89,0.0,0.3
94,0.0,0.4
99,0.0,0.4
104,0.0,0.5
109,0.0,0.5
115,0.0,0.5
120,0.0,0.6
126,0.0,0.6
133,0.0,0.6
139,0.0,0.6
145,0.0,0.7
151,0.0,0.7
156,0.0,0.7
161,0.0,0.7
167,0.0,0.7
172,0.0,0.8
177,0.0,0.8
182,0.0,0.8
188,0.0,0.8
193,0.0,0.8
198,0.0,0.9
203,0.0,0.9
209,0.0,0.9
214,0.0,1.0
219,0.0,1.0
224,0.0,1.0
229,0.0,1.0
235,0.0,1.1
241,0.0,1.1
248,0.0,1.1
254,0.0,1.1
260,0.0,1.2
266,0.0,1.2
273,0.0,1.2
278,0.0,1.2
283,0.0,1.3
288,0.0,1.3
294,0.0,1.4
299,0.0,1.4
304,0.0,1.4
309,0.0,1.5
314,0.0,1.5
320,0.0,1.5
325,0.0,1.5
330,0.0,1.5
335,0.0,1.6
342,0.0,1.6
348,0.0,1.6
354,0.0,1.6
360,0.0,1.7
367,0.0,1.7
373,0.0,1.7
379,0.0,1.7
384,0.0,1.7
390,0.0,1.7
395,0.0,1.7
400,0.0,1.8
405,0.0,1.8
411,0.0,1.9
416,0.0,1.9
421,0.0,1.9
426,0.0,1.9
431,0.0,1.9
437,0.0,1.9
442,0.0,1.9
447,0.0,2.0
452,0.0,2.0
458,0.0,2.0
463,0.0,2.0
470,0.0,2.0
476,0.0,2.1
482,0.0,2.2
488,0.0,2.2
494,0.0,2.2
499,0.0,2.2
504,0.0,2.2
510,0.0,2.3
515,0.0,2.3
520,0.0,2.4
525,0.0,2.4
530,0.0,0.0
536,0.0,0.0
541,0.0,2.4
546,0.0,2.5
552,0.0,0.0
557,0.0,2.5
563,0.0,0.0
569,0.0,0.0
575,0.0,0.0
581,0.0,0.0
588,0.0,0.0
594,0.0,0.0
600,0.0,0.0
605,0.0,0.0
610,0.0,0.0
615,0.0,0.0
621,0.0,0.0
626,0.0,0.0
631,0.0,0.0
636,0.0,0.0
641,0.0,0.0
647,0.0,0.0
652,0.0,0.0
657,0.0,0.0
662,0.0,0.0
668,0.0,0.0
675,0.0,0.0
681,0.0,0.0
687,0.0,0.0
693,0.0,0.0
699,0.0,0.0
705,0.0,0.0
710,0.0,0.0
715,0.0,0.0
720,0.0,0.0
726,0.0,0.0
731,0.0,0.0
736,0.0,0.0
741,0.0,0.0
746,0.0,0.0
752,0.0,3.3
757,0.0,3.3
762,0.0,3.3
767,0.0,3.3
773,0.0,3.3
780,0.0,3.4
786,0.0,3.4
792,0.0,3.4
798,0.0,3.4
804,0.0,3.5
809,0.0,3.5
815,0.0,3.5
820,0.0,3.6
825,0.0,3.6
830,0.0,3.7
836,0.0,3.7
841,0.0,3.7
846,0.0,3.7
851,0.0,3.7
858,0.0,3.8
864,0.0,3.8
870,0.0,3.8
876,0.0,3.8
883,0.0,3.8
889,0.0,3.9
895,0.0,3.9
902,0.0,3.9
