5,0.0,0.0
11,0.0,0.0
17,0.0,0.0
24,0.0,0.0
30,0.0,0.0
36,0.0,0.0
41,0.0,0.0
47,0.0,0.0
52,0.0,0.0
57,0.0,0.0
62,0.1,0.0
68,0.3,0.0
73,0.5,0.0
78,0.6,0.0
83,0.8,0.0
89,0.9,0.0
94,1.0,0.0
99,1.1,0.0
104,1.2,0.0
109,1.2,0.0
115,1.3,0.0
120,1.3,0.0
126,1.4,0.0
133,1.5,0.0
139,1.5,0.0
145,1.5,0.0
151,1.6,0.0
156,1.6,0.0
161,1.6,0.0
167,1.7,0.0
172,1.7,0.0
177,1.8,0.0
182,1.8,0.0
188,1.8,0.0
193,1.9,0.0
198,1.9,0.0
203,1.9,0.0
209,1.9,0.0
214,2.0,0.0
219,2.0,0.0
224,2.0,0.0
229,2.0,0.0
235,2.0,0.0
241,2.0,0.0
248,2.0,0.0
254,2.1,0.0
260,2.1,0.0
266,2.1,0.0
273,2.1,0.0
278,2.1,0.0
283,2.1,0.0
288,2.1,0.0
294,2.2,0.0
299,2.2,0.0
304,2.2,0.0
309,2.2,0.0
314,2.2,0.0
320,2.2,0.0
325,2.2,0.0
330,2.2,0.0
335,2.2,0.0
342,2.2,0.0
348,2.3,0.0
354,2.3,0.0
360,2.3,0.0
367,2.3,0.0
373,2.3,0.0
379,2.3,0.0
384,2.3,0.0
390,2.3,0.0
395,2.3,0.0
400,2.3,0.0
405,2.3,0.0
411,2.3,0.0
416,2.3,0.0
421,2.3,0.0
426,2.3,0.0
431,2.3,0.0
437,2.4,0.0
442,2.4,0.0
447,2.4,0.0
452,2.4,0.0
458,2.4,0.0
463,2.4,0.0
470,2.4,0.0
476,2.4,0.0
482,2.4,0.0
488,2.4,0.0
494,2.4,0.0
499,2.4,0.0
504,2.4,0.0
510,2.4,0.0
515,2.4,0.0
520,2.4,0.0
525,2.4,0.0
530,0.0,0.0
536,0.0,0.0
541,0.0,0.0
546,0.0,0.0
552,2.5,0.0
557,0.0,0.0
563,0.0,0.0
569,0.0,0.0
575,2.5,0.0
581,0.0,0.0
588,0.0,0.0
594,0.0,0.0
600,0.0,0.0
605,0.0,0.0
610,0.0,0.0
615,0.0,0.0
621,0.0,0.0
626,0.0,0.0
631,0.0,0.0
636,0.0,0.0
641,0.0,0.0
647,0.0,0.0
652,0.0,0.0
657,0.0,0.0
662,2.5,0.0
668,0.0,0.0
675,0.0,0.0
681,0.0,0.0
687,0.0,0.0
693,0.0,0.0
699,2.5,0.0
705,2.5,0.0
710,0.0,0.0
715,0.0,0.0
720,0.0,0.0
726,0.0,0.0
731,0.0,0.0
736,0.0,0.0
741,0.0,0.0
746,0.0,0.0
752,2.5,0.0
757,2.5,0.0
762,2.5,0.0
767,2.6,0.0
773,2.6,0.0
780,2.6,0.0
786,2.6,0.0
792,2.6,0.0
798,2.6,0.0
804,2.6,0.0
809,2.6,0.0
815,2.6,0.0
820,2.6,0.0
825,2.6,0.0
830,2.6,0.0
836,2.6,0.0
841,2.7,0.0
846,3.3,0.0
851,3.9,0.0
858,4.5,0.0
864,5.1,0.0
870,5.7,0.0
876,6.4,0.0
883,6.8,0.0
889,7.2,0.0
895,7.7,0.0
902,8.1,0.0
